date,content
2019-07-08 04:34:54+00:00,The most famous expert in earthquakes on climate change #earthquake https://t.co/cvQ1Lm8l1C
2019-07-07 18:44:16+00:00,@mikepachecoo Boo. Honey. Santa’s baby. Understand she’s not harming no one. She’s probably kneeing down for what this country is doing and kneeing down for what our “beloved” president is doing. Let’s worry about climate change and other Things are going on. Peace ✌🏽
2019-07-07 17:20:20+00:00,@SherryH1000 What makes you think that addressing climate change ruins economies? I would attest it is a massive boon to our economy.
2019-07-06 15:39:51+00:00,"“/13 Better is a poor but wise youth than an old but foolish king who no longer pays attention to warnings.”
- Ecclesiastes 4:13

It’s clear as day the parallels between Ecclesiastes and current political climate. The warnings are BLARING🚨🚨🚨. #climatechange is here!"
2019-07-06 14:48:30+00:00,"Massive meat lobby which gets billions in taxpayer subsidies annually, commits atrocities against millions of sentient beings daily, drives climate change and causes heart disease, obesity and diabetes is scared of veggie burgers.
Good. Be afraid. We’re coming for you.
#GoVegan https://t.co/LfKotqA1wG"
2019-07-06 07:27:42+00:00,I said this in my climate change class and my professor tried to shame me in front of the whole class but i was like “nope. The straw ban doesn’t hold the real people accountable” and shut him up mid sentence lol https://t.co/D2VOaqSAuM
2019-07-06 06:37:21+00:00,JUST SAYING #climatechange https://t.co/RhSk3ZDt4C
2019-07-06 05:46:29+00:00,"If my dad can believe in climate change AND aliens, you fucks can believe in the magnitude of man-made climate change"
2019-07-06 03:56:15+00:00,Please god let the big one hit in another 2 years when climate change has already cooked me
2019-07-06 03:45:52+00:00,@N_Thomas92680 I believe climate change is real. I don’t think it started in 2016.
2019-07-06 03:44:19+00:00,Climate change
2019-07-06 03:29:49+00:00,Need climate change and the tectonic plates to have a lil meeting to figure out there beef ASAP
2019-07-06 03:07:40+00:00,So Los Angeles was about 25 degrees cooler than Anchorage today. But there’s no #climatechange
2019-07-05 18:38:20+00:00,“Climate change is a myth” https://t.co/khZeKUykNj
2019-07-05 04:33:19+00:00,@voodoodad @SamuraiLisa Maybe now he'll care about climate change.
2019-07-04 18:35:17+00:00,@TheRickyDavila If  that occurs I hope someone mentions climate change
2019-07-04 18:02:46+00:00,"Literally woke up to this, room shaking, things dropping. Stay safe everyone. Happy #4thofjuly 
.
.
#earthquake #losangeles #america #climatechange #july4th #nature #thursday #independenceday #staysafe #celebrate… https://t.co/np3rmO2xHB"
2019-07-04 17:56:00+00:00,"Well shiiiet.. but good thing it happened on 4th of July so it could be a wake up call to all the racist patriots that you are not better than anyone else, nature doesn’t give a fuck and can take you and me out when ever it wants. Also climate change is real, this just a teaser! https://t.co/WmKDEvig9X"
2019-07-04 00:58:06+00:00,@ people who deny climate change https://t.co/m4eVhlrSS8
2019-07-04 00:10:09+00:00,"In other countries, he would be assassinated by the leaders. In the US, the power of advertising and consumer capitalism keep our attentions diverted from the urgent challenges of climate change, health care, preventing civilization-ending nuclear war, ending homelessness, etc.."
2019-07-03 21:46:57+00:00,"But yet ""some people"" say climate change is a hoax!?!? 🤪

June was the hottest ever recorded on Earth https://t.co/GbYQ9mnn5m"
2019-07-03 18:58:44+00:00,@JamesRussell21 Show me a reputable article where climatologists from Yale claime that climate change is a hoax. I dare you
2019-07-03 17:07:42+00:00,"Congrats to the wonderful babshowlin &amp; the rest of the cast for their winning BEST SHORT at the tulumweff -&gt; #tulum world environment #filmfestival 
A comedy about #climatechange and #plasticpollution and what we… https://t.co/SV37kjpgBu"
2019-07-03 16:23:25+00:00,"@maxthegirl I'm hoping for a ""Climate Change"" snowstorm."
2019-07-03 03:14:13+00:00,climate change is so fucking real i wanna help the world😭😭😭
2019-07-02 08:17:46+00:00,"@pussyrrriot Putin’s friend Trump is closing down the agricultural scientists at the Department or Agriculture from doing science about how to deal with climate change. That tradition of science mass-produced penicillin, saved us from the The Dust Bowl— it should be doing lots more science."
2019-07-02 04:17:59+00:00,Rachel Maddow:USDA Scientists produced penicillin in 1941 to help U.S.&amp;Allies defeat NAZIS Under TRUMP USDA Buries studies of climate change
2019-07-01 23:52:00+00:00,"What does insurance have to do with climate change? 👀 today’s announcement from a U.S. insurer phasing out coal investment.  

https://t.co/AwLvDW0kLE"
2019-07-01 21:28:09+00:00,And the beat goes on. Actually it’s “and the heat goes on”! Climate change is causing the migrations around the world. https://t.co/JxCdEl0vZx
2019-07-01 14:42:00+00:00,Climate Change. Is. Real. #Guadalajara https://t.co/iRNokN7Yd2
2019-07-01 13:54:21+00:00,I give us 50 years before tornadokon gets us all. love that people still enjoy denying climate change jfc 🙃 https://t.co/vmQI4qXjgC
2019-06-30 19:46:41+00:00,#GretaThunberg #AlexandriaOcasioCortez #IamWomanHearMeRoar #ClimateChange @guardian #ClimateIssue https://t.co/rkVkr1JdNs
2019-06-29 16:34:17+00:00,"The liberal rhetoric about science as truth (e.g. listen to science, stand with science, ‘science deniers’) to advance policy (e.g. regarding climate change, vaccines) is problematic. 

At best, science is aight."
2019-06-29 05:40:19+00:00,"By 2040, the arctic will be free of ice during the summer! #globalwarming #climatechange #climateaction #ClimateChangeIsReal #ClimateActionNow #ClimateCrisis #ActOnClimate https://t.co/OtP3SByewV"
2019-06-28 23:08:25+00:00,I can’t believe I didn’t know love will win the fight against climate change https://t.co/w7deS1WEZI
2019-06-28 17:23:32+00:00,"Our #Sustainability Project Coordinator, Misha Kouzeh, paid a visit to @NASAJPL to learn from global earth and climate science experts to elevate environmental education &amp; support women in STEM. #sustainCSUN #changestartsnow #CSUNzero #climatechange #NASA #JPL #changestartsnow https://t.co/SQR8Nd0wcw"
2019-06-28 17:02:43+00:00,It is common for humans as an entirety to be naturally more self-critical than what the outer environment of how others see us...Self-rejection can sabotage every area of life without us being aware...#spiritual #awakening #climatechange #consciousness #God https://t.co/KXcwNjRtz3
2019-06-28 15:02:17+00:00,"Domani (Sabato) il programma #Like su @La7tv parlerà de @ilfestival #WebMarketingFestival di #Rimini a cui ho partecipato con un intervento sul #ClimateChange - Start h:12.50

https://t.co/F4YWvH5Fo1"
2019-06-28 14:33:07+00:00,"In UN Security Council, a vote on renewal for @UN_MINUSMA, @BelgiumUN votes for the resolution, but regrets that the resolution was not able to achieve consensus on the fundamental impact of climate change on regional security. Lauds the ""French Team"" under Delattre's leadership."
2019-06-28 14:18:08+00:00,"In UN Security Council, a vote on renewal for @UN_MINUSMA,  @franceonu notes importance of considering the security implications of climate change for security, notes the Mali's fulfillment of its Rome Statute obligations is key to a permanent peace."
2019-06-28 03:34:57+00:00,@thehill Yeah. Climate change can do that.
2019-06-28 02:29:16+00:00,@kevcirilli @KamalaHarris All climate and family act guns middle class doca. Taxes special interest. Obama climate change. And defeat trump. Topics of all canidates. Children future break
2019-06-28 02:26:16+00:00,@SenSanders says we have 12 years and that Trump shouldn’t deny #ClimateChange - the future of the planet depends on transitioning to renewable energy
2019-06-28 02:25:40+00:00,"At this point it is beyond #climatechange we now have a climate crisis! I am glad most dems agree something must be done.
#DemDebate2
#DemDebate 
#DemDebate"
2019-06-28 02:23:49+00:00,"#DemocraticDebate 
#PeteButtigieg gave a great answer on #ClimateChange.
#DemDebate"
2019-06-28 02:23:23+00:00,#KamalaHarris &amp; #Buttigieg on climate change fail to mention the U.S. military uses the largest amount of fossil fuels than any entity in the U.S. The U.S. military is bigger than all world militaries combined. #DemDebate2
2019-06-28 02:21:26+00:00,"@KamalaHarris talks about how Trump is the greatest threat and deviates from the talk about #climatechange 

#demdebate"
2019-06-28 02:21:02+00:00,"20/ “Trump's Dept of Agriculture buries climate-change studies because if you don't talk about it, it's not happening.

Human Race:

Born—2.8 million B.C.

Died—Sooner Than It Should Have

C.O.D.—Greed and Stupidity (Deliberate).”-@CharlesPPierce
https://t.co/oUENaxGL44 @esquire"
2019-06-27 22:20:02+00:00,"Double Chicken Tostada Salad w https://t.co/Gr3PUAxs0Q 's Investing in Response to Climate Change ~avoid regulatory risk, invest in ESG funds? (at @ElPolloLoco in Pacoima, CA) https://t.co/W2dWojZqxg https://t.co/9GxbYaGQuL"
2019-06-27 20:28:32+00:00,"""climate change is real"" - bernie sanders + the b-52s, 30 years ago today https://t.co/VHtbWbq6PT 🌏"
2019-06-27 16:20:10+00:00,"another one?! ugh.

...I knew it was odd to see so many seals out in Montauk back in April. #climatechange https://t.co/v4y2pZplK6"
2019-06-27 16:14:27+00:00,"Housing, transportation, homelessness, climate change (all of which are related btw)... I was so optimistic on LA/SoCal even two years ago. Of course parts of the city will always thrive but this was (is?) a chance to lift all boats.  https://t.co/2GFvVhwsUK"
2019-06-27 12:47:59+00:00,"@JudyWoodruff: ""Where is climate change in your list of priorities?""

@marwilliamson: ""It is the greatest moral challenge of our generation. I would rather pay with money now than pay with our inability to breathe 25 years from now, 50 years from now.""  https://t.co/Nkg71RHBL7"
2019-06-27 06:19:46+00:00,"I agree. Climate change, health care &amp;  income inequality are hugely important issues in our country right now. But so is homelessness and the plight of our most severely mentally ill brothers &amp; sisters who have no voice and are left to fend for themselves if they are not in jail https://t.co/WYhHquW9Vu"
2019-06-27 05:04:22+00:00,"It’s exciting that we have 20 #Dems at the #DemDebate! The #DemocraticDebate candidates have empathy, are fighting for the working class, care about stopping climate change &amp; treating immigrants w/dignity. GOP is sadistic &amp; only for the 1%. #Election2020 #DemForce #DebateNight https://t.co/MJmtVpC3pZ"
2019-06-27 04:11:19+00:00,"Did @DonnyDeutsch just say that Americans don’t care about healthcare, abortion rights and climate change? Adding student loan debt &amp; tax reform to this list of what this country will vote for. Americans don’t want a bully. #demdebate #MSNBC"
2019-06-27 03:42:42+00:00,I want to know why I BARELY heard the words “climate change” in tonight’s Democratic debate.
2019-06-27 03:03:01+00:00,Several candidates cite climate change as the greatest geopolitical threat facing the nation. Yet the climate question gets near bottom billing in the #DemDebate https://t.co/1oTrrUJVoK
2019-06-27 03:02:22+00:00,"#DemDebate Finals Rankings
1) Warren
2) Klobuchar
3) Castro
4) Beto
5) Climate Change Guy
6) Angry Bald Dude
7) Mayor of NYC
8) Sraight Looking Mike Pence 
9) Cory Booker
10) The Army Woman
#DemDebate #DemocraticDebate"
2019-06-27 02:55:11+00:00,"@leahstokes @ewarren @BetoORourke @CoryBooker @JulianCastro True, but @JayInslee's @realDonaldTrump is a close second. (Plus, we all know he thinks our biggest existential threat is climate change.)  #DemDebate"
2019-06-27 02:44:56+00:00,"@NihadAwad With all due respect, climate change is the biggest threat we as Americans, and as a global community, face."
2019-06-27 02:31:54+00:00,"#DemocraticDebate
Any Democratic candidate would be a massive improvement over #SenileJoffrey in tackling #ClimateChange. 
#DemDebate"
2019-06-27 02:24:06+00:00,The climate change topic should be fire.
2019-06-26 06:10:15+00:00,i had the hiccups &amp; i asked my boyfriend to scare me &amp; then he went on about fucking CLIMATE CHANGE hahahahaha
2019-06-26 06:03:59+00:00,"Exactly. I don’t care about anything except the #KidsInConcentrationCamps Once they’re safe, I’ll talk climate change. They’re children for God’s sake. https://t.co/EpquJeBDqJ"
2019-06-26 03:27:07+00:00,Wildfires fueled by climate change will mean shorter lives for many Americans https://t.co/KJaEdRswDe
2019-06-26 03:21:27+00:00,@ABC7 #ClimateChange 🙄#FakeCrisis
2019-06-26 03:07:39+00:00,@VP #climatechange?
2019-06-26 01:17:16+00:00,@DeFeliceJanette Let me explain: elements that caused climate change affects our health!
2019-06-26 00:21:57+00:00,"#climatechange = death by 7,655,957,369 cunts"
2019-06-25 22:12:54+00:00,@grabmybuttsticc There were no lies in that thread and it really expressed climate change pathos in a concise way that pretty much plays on loop in my head 24-7
2019-06-25 19:16:22+00:00,"The world ignores climate change, taxes, death and the Bengals suffering catastrophic and unfair injuries."
2019-06-25 17:58:51+00:00,"Dear @DNC:

When it gets to the point where activists need to start risking arrest outside your HQ - you might want to start asking yourself if you're actually treating climate change like the emergency that it is.

Cause it sure doesn't seem like it.

#ClimateDebate @TomPerez https://t.co/ibsY6mA0rj"
2019-06-25 17:08:18+00:00,Don’t mind Oregon the state senate Republicans just fled the state with the help of militia groups to avoid voting on climate change policies - and the governor then sent state troopers to look for em and found 1 in Idaho
2019-06-24 20:20:59+00:00,hurricanes. What caused that. I believe it was God's doings not climate change by anyone else.
2019-06-24 20:20:59+00:00,"Wonder who blamed Climate change when the earth was covered with water then  it went down and formed mountains and land the Dinasaurs , Then there was Ice age. what caused that before gas and power ,cause we didn't have people  or cars or airplanes.They had earthquakes and https://t.co/DWk9BRKqaY"
2019-06-24 20:17:39+00:00,"VP Pence addresses climate change, migrant children and Iran in CNN interview  https://t.co/QhAUocz5LE"
2019-06-24 17:58:09+00:00,A good climate change adaptation paper could study learning by doing effects for this nascent technology https://t.co/TscHHHCd57
2019-06-24 05:38:34+00:00,I’ve been pretty mellow for a couple days (rare) so let me watch a documentary about climate change to go back to my normal state of panic.
2019-06-24 05:14:23+00:00,@atrupar #MikePence thinks Climate Change is a myth and Genesis isn’t. Consider the source!
2019-06-24 04:14:57+00:00,"1. Humans are being held in concentration camps on American soil. It is wrong and it must end. 
2. No war with Iran. No more #ForeverWars
3. Oregon GOP running away from Climate Change legislation and being offered safe harbor by far-white terrorist “militias” - 🤦‍♂️ repugnant!"
2019-06-23 19:00:37+00:00,"We must focus on+measure our capacity to #thrive

If not we’ll “continue to strive for+deliver the wrong outcomes including ever-rising levels of inequality+injustice w/increasingly visible+devastating consequences of climate change” @LizZeidler 

So true 
#equity #wellbeing 👥🌍 https://t.co/L2iMy0P8pj"
2019-06-23 04:55:46+00:00,"You're telling me that once I pay off my student loans 30 years from now, some bitch named climate change is gonna kill me?"
2019-06-22 22:39:55+00:00,"🤣🌶🌋🌎🤣

I'm trying emoji communication. Does this correctly manifest my very complicated emotions about climate change?"
2019-06-22 05:31:32+00:00,"What a bunch of chicken 🐓 shit 💩 republicans. Oh, did I just repeat myself? Cap n’ trade can create clean jobs that build the economy instead of killing the workers in polluting industries to benefit industry bosses. @OregonGovBrown thanks for your leadership on #climatechange https://t.co/1SlXLxlqln"
2019-06-22 04:14:47+00:00,rewatching Mad Max for the 237th time like one of The Nerds and realizing the guy who uses his own teeth as bullets in a desert waste land is going to be an Enormous Mood in Post Climate Change era (+/- 50 years)
2019-06-22 02:40:16+00:00,@MuseumofEmily I have turned to podcasts. On topics I am fascinated with. Technology. Language. But climate change has me really freaked out.
2019-06-21 13:47:39+00:00,Also fuck climate change https://t.co/UvjnGz51mL
2019-06-20 18:32:57+00:00,Is climate change an emergency? Yes. Does this sweeping bill's immediate passage do anything to affect the climate crisis immediately? Hell no. But it's life-changing legislation that deserves a real public debate - and referral to voters directly. #orleg #orpol 1/2 https://t.co/6sI2l3LBOd
2019-06-20 02:54:13+00:00,"At a panel in Sierra Madre, I cought this amusing but depressing slide that demonstrates how scientists have such a challenge communicating climate change. https://t.co/05GuKCiZPo"
2019-06-19 20:43:17+00:00,"FACT: during all three presidential debates in 2016, the topic of climate change and our planet, was spoken about for only 6 FU*KING MINUTES! Like, how come? What's wrong with y'all media and politicians to forever ignore #this =( xoxo #6Minutes #ClimateChange RT #Pathetic"
2019-06-19 15:39:45+00:00,"The plastic-straw-ban is a front to make the public feel good about themselves thus keeping them complacent about climate change/being environmentally friendly so that they don’t push any further agendas. 

Need proof?

This just happened without any major public interference: https://t.co/vzNCG9iUHG"
2019-06-19 04:34:29+00:00,"Fisker electric SUV: #sustainablility runs deep! Fisker was the first in the world to introduce a full length #solar roof, and we will be doing it again on our SUV❗️#fisker #sustainableenergy #electriccar #evs #electricvehicle #planet #clean #climatechange #cars #automotive #new https://t.co/ErwpTnRjvh"
2019-06-19 04:15:54+00:00,And somehow we have been forced to believe that us “ordinary people” are the cause of global warming/climate change/pollution. Not these major corporations or rich folks.. https://t.co/n8emEEIRuq
2019-06-19 00:55:15+00:00,"The one thing I’ve constantly seen on this show “Big Dreams Small Soaces” is how many times Englanders keep saying “this has been an unusual and _____ summer or winter” when they’re trying to redo the gardens. Yes, it’s climate change."
2019-06-18 23:46:25+00:00,#TrumpRallyOrlando #Breaking #Nowplaying #music #ClimateChange #instagramisdown https://t.co/8JpiMKBvub
2019-06-18 20:00:41+00:00,"@BetteMidler With @senatemajldr in charge of what gets to the Seante floor, we can expect NO Climate change bills, NO Healthcare reform, NO Cannabis reform, NO gun reform etc, flipping the Seante is, just maybe, as important as who out next president is!! @BetteMidler"
2019-06-18 20:00:30+00:00,"With @senatemajldr in charge of what gets to the Seante floor, we can expect NO Climate change bills, NO Healthcare reform, NO Cannabis reform, NO gun reform etc, flipping the Seante is, just maybe, as important as who out next president is!! @BetteMidler https://t.co/BMqE4FDRSE"
2019-06-14 14:58:38+00:00,"🔥or🚮? How’d they do? 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#hiphop #rap #music #live #cypher #freestyle #rapper #underground #real #spokenword #earth #globalwarming #climatechange #street #performance #poem  #poets #poetry… https://t.co/i5SQn48vFk"
2019-06-12 15:04:55+00:00,"IMPORTANT! MUST WATCH!!!
.
.
.
.
.
.
.
.
.
.
.
.
.
#hiphop #rap #music #live #cypher #freestyle #rapper #underground #real #spokenword #earth #globalwarming #climatechange #street #performance #poem  #endtimes #poets… https://t.co/bFHBNE583z"
2019-06-12 14:59:38+00:00,"IMPORTANT! MUST WATCH!!!
.
.
.
.
.
.
.
.
.
.
.
.
.
#hiphop #rap #music #live #cypher #freestyle #rapper #underground #real #spokenword #earth #globalwarming #climatechange #street #performance #poem #rapture #poets… https://t.co/XhCLwsk0Iq"
2019-06-12 13:54:21+00:00,@DrKWilkinson Climate change has nothing to do with race or gender. The real ‘weakness’ is taking the documentary personally.
2019-06-12 03:22:12+00:00,Watching the somewhat hopeful  #ClimateChange documentary- #IceOnFire ...Perhaps there’s a way out of a dire situation? We just need some bold leaders with brains &amp; guts to roll out that #GreenNewDeal #AOC
2019-06-12 00:28:07+00:00,Not-so-fun fact: we're gonna need to have much less air travel in the future in order to combat climate change from all the pollution we've emitted over the past century.
2019-06-12 00:27:12+00:00,Fun fact: the city is named El Segundo because it was the location of the second refinery. #fossilfuels #climatechange #aviation https://t.co/89HJ2oD8Q2
2019-06-11 23:46:07+00:00,"@liekev Agreed, which is why re-framing climate change as an economic opportunity the way the Green New Deal has is so smart. But alas, it's still a classic frog in boiling water scenario."
2019-06-11 22:40:42+00:00,"@Uncle_Jimbo Climate change poses “immediate risks” to national security and will have broad and costly impacts on the way the US military carries out its missions, the Pentagon said in a 2014 report on the impact of climate change. https://t.co/TLDNwcW7U9"
2019-06-11 21:13:54+00:00,"@lacbc @ClimateRide Show em how it’s done 🚲 🚲🚲🚲!
Fighting  ✊the good fight against climate change!"
2019-06-11 21:02:09+00:00,Hot take: people don't actually care about climate change nearly as much as politicians think they do.
2019-06-11 18:21:48+00:00,"Climate Denying WH Official William Happer who says that CO2 is a “Positive Chemical” was the person who blocked the State Dept. Intel office from testifying the “Possibly Catastrophic” effects of climate change. 

https://t.co/dfmyJn3ulX"
2019-06-11 07:43:18+00:00,"#ClimateChange canvass for @BetoORourke Woodland Hills experienced severe warm weather temperatures last year with highs of 117. We must share with our community Beto’s Climate Change plan and act now! #beto2020 #betoforamerica 
https://t.co/6DWRPL2yd2… https://t.co/enI856g0VO"
2019-06-11 05:54:10+00:00,"If you believe climate change has us dead in 12 years, a resolution to the Democratic party won't save you.

💁‍♀️"
2019-06-11 04:11:19+00:00,It’s abnormally hot today #ClimateChange
2019-06-11 03:08:38+00:00,@ABC That climate change tho
2019-06-11 00:29:54+00:00,"What happened to #JuneGloom?
It's 101 degrees and 25% humidity in #LosAngeles.
Welcome to #ClimateChange.
I bet it's all the aerosol Trump spews into the air when he plasters his hair with whatever industrial-strength hairspray he uses.
#LAHeatwave"
2019-06-11 00:06:33+00:00,"So glad for the bold leadership of Mayor Garcetti on this issue, w/his aggressive plan to fight climate change by... *checks notes* outlawing gas-powered cars three decades from now 🙃"
2019-06-09 22:24:24+00:00,"Boomers while their grandchildren are trying to deal with climate change

 https://t.co/apCV1DzCCO"
2019-06-09 21:53:52+00:00,"@realDonaldTrump Job markets falling.
Real Estate bubble bursting.
Stock markets crashing.
National Debt skyrocketing.
Immigration Reform non-existent.
Student Debt crisis.
U.S. homeless rate rising.
Historic Climate Change flooding in Midwest.
Former birther conspiracist, reality TV conman. https://t.co/IBfWNe5mY4"
2019-06-09 20:59:16+00:00,"“Climate change is the defining issue of our time. If we fail #climatechange, we fail everything,” @UN Secretary General @AntonioGuterres says on the latest @Poli_Climate podcast.  

Listen &amp; subscribe to Political Climate on any of these platforms: https://t.co/sR85iXcS7z"
2019-06-09 04:16:19+00:00,"@PaulJ37589258 @uglywebsites Hoping everyone gets out safe and that lives, animals, and property are able to be saved. Our “fire season” has become virtually year round thanks to climate change. Following."
2019-06-09 03:35:00+00:00,"Owning Libs like a vice grip around one’s own testicles. The more you own, the more the squeeze. Fuck climate change. https://t.co/6ihTRokuKO"
2019-06-08 21:41:19+00:00,"The more I think about the part in @clmazin’s #ChernobylHBO where the Soviet gov lies about the levels of dangerous radiation, the more parallels I see with our current gov’s denial of the dangers climate change. Will we get our shit together in time?"
2019-06-08 19:01:54+00:00,"White House blocked intelligence agency’s written testimony saying climate change could be ‘possibly catastrophic’
https://t.co/dJXPxvSmEj"
2019-06-08 18:33:20+00:00,"Make a $9 gift to Heal the Bay in honor of #WorldOceansDay!
Let’s take on the toxic plastic tide, water quality issues and impacts from climate change together.
https://t.co/8Ru7y7SWol https://t.co/fdBLErsmZH"
2019-06-08 16:31:41+00:00,"White House blocked intelligence agency’s written testimony saying climate change could be ‘possibly catastrophic’
https://t.co/dJXPxvSmEj"
2019-06-08 14:31:48+00:00,"This kind of thing has to be done but our pres. wont deal with the problem of disastrous, imminent climate change. 

#climate 
#ClimateChangeIsReal https://t.co/kKo2xU3E9m"
2019-06-07 22:40:31+00:00,"@MarkieJP @FrankieFante66 So you're saying we should have voted for the lesser of two evils? Where are your principles, man? Her emails! Pizzagate!  Are you really going to tell me that's less important than climate change and ballooning deficits and keeping kids in cages? What kind of American are you?"
2019-06-07 22:00:50+00:00,"@diygolf Oh exactly, it’s climate change it’s climate evolution. Apparently we’re on a global cooling cycle. And this carbon tax has nothing to do with it. The radio show I heard last night said that there’s less co2 now than 100 years ago. Just a tax grab."
2019-06-07 15:36:39+00:00,"Nearly a billion dollars a year is flowing into an organized climate-change denial movement.

I know its working on some, because when I encounter them on @Twitter they are rabid and mostly too far gone about the issue. 

https://t.co/nTlG3QAq4p"
2019-06-07 14:09:35+00:00,@aag_aj thanks for following. You’re absolutely right: climate change IS a real emergency &amp; we better start treating it as such TODAY!
2019-06-07 12:25:59+00:00,"Super pumped about my new protein! The cleanest and tastiest on the market AND it’s supporting an LA business! 🌱 
#FoodieFriday 
@GreenRegimen 
#Fitness #food #foodstagram #la #losangeles  #vegan #crueltyfree #plantbased #compassion #love #climatechange #change #vegangains https://t.co/NXCQzoz4df"
2019-06-07 06:48:03+00:00,"Congrats to Leonardo and George DiCaprio a wonderful Father and Son team of activists who help bring light to keep our natural world safe and as free from disruption as we can 🌎@leonardodicaprio @hbo #documentary 
#climatechange #activism #planetearth https://t.co/ySGHjl4GiM"
2019-06-07 06:31:52+00:00,"At the premier for Ice On Fire, Tree Media’s new documentary on climate change on HBO @hbo 
narrated by @LeoDiCaprio 
Thank you for showing us how very real it is and educating us on what we can do to help this earth we exist on 🌎
#motherearth #disruption #hbo #LeonardoDiCaprio https://t.co/yyzVjnvRHr"
2019-06-07 05:49:28+00:00,MORON-IN-CHIEF TRUMP knows Nothing about climate change or Global Warming. IGNORANT TRUMP DOES NOT READ and remains IGNORANT!!!!
2019-06-07 05:46:22+00:00,"NY Times' Kristof interviewed people in Guatemala. Climate change, no rain, no crops. In Honduras gangs kill. Trump policies are ""heartless"""
2019-06-07 03:55:59+00:00,"Climate change. Bugs change as the climate changes, and become more virulent to us. https://t.co/VKICRSoNbS"
2019-06-07 02:38:36+00:00,"@thesaltysapper I’m 100% confident that after nuclear war, climate change is the world’s most pressing issue.  I’m sorry you’ve been lead to believe otherwise."
2019-06-07 02:35:47+00:00,"“We’re in a race against time with climate change, and yet there is virtually no hope of bold federal action on this issue for at least another two years,” Bloomberg said. 

“Mother Nature is not waiting on our political calendar, and neither can we.”

https://t.co/NNrvJ1FjQV"
2019-06-07 01:42:40+00:00,"Every little bit helps (📸: @attn) 
.
.
.
.
.
.
#earth #savetheworld #savetheworld🌎 #welovetheearth #climatechange #stopclimatechange #globalwarming #globalwarmingisreal #justice #peaceonearth #peaceonearth🌎… https://t.co/znRhS1m5T7"
2019-06-07 01:14:02+00:00,This truly explains how shallow Trump is. When he explains Prince Charles passion about climate change &amp; how he really cares 4 the future generations. Then says he's the prince he doesn't need 2 worry about future generations in theory. WTF that should say everything about Trump!
2019-06-06 14:58:28+00:00,Fighting #climatechange through finance. https://t.co/0pQIPZRUuM
2019-06-06 05:17:58+00:00,OMG #Ilovescience LMFAO it's not climate change it's the roundabouts that are causing tornadoes. Maybe this radio station should think twice about letting callers call in. https://t.co/Jov3MY9U1a
2019-06-05 23:18:44+00:00,"DNC opts against climate change debate, Inslee says https://t.co/oWXqsfDiVB"
2019-06-05 23:12:49+00:00,Climate change deniers are going to be the death of us if Trump doesn't kill us first.
2019-06-05 23:12:48+00:00,"Someone literally posted this as a comment to Robert Downey jr. Chatting about climate change Etc. 
""He needs to stick to making films and stay out of politics. My daughters were literally shaking when they heard Iron Man had embraced fringe weather theories."" https://t.co/w6xvUIf1hI"
2019-06-05 22:36:24+00:00,"@mmpadellan So, is climate change bisexuals or is it just curious?"
2019-06-05 18:47:13+00:00,"Because that's what climate-change storytelling means: changing the political landscape, upsetting the status-quo."
2019-06-05 17:49:12+00:00,@pbump Trump does not understand climate change or healthy environmental policies. Remember this is the man that said wind mills give us cancer.🤦🏿‍♀️He wants to bring back asbestos and says there is nothing wrong with lead in paint. This Piers Morgan interview highlights his ignorance. https://t.co/GWNo1kNzIC
2019-06-05 13:50:41+00:00,"Things from the 90s that I miss:

1. Ample time to counteract climate change
2. Impeachment
3. Impeachment
4. Impeachment
5. Fruitopia https://t.co/AIqvHsjMG0"
2019-06-04 20:25:56+00:00,Parents who don’t care about climate change make me sad.
2019-06-04 15:11:51+00:00,"@MCITLFrAphorism Right. Like Climate Change is a myth and Genesis isn’t. C’mon dude ... wake up and smell the 21st century. 
(Biblical ref: John 8:32 ... “The truth will set you free.)"
2019-06-04 14:02:45+00:00,"Giant Floating Islands That Turn Atmospheric CO2 into Fuel Could Prevent Climate Change, Scientists Say https://t.co/KgWvb1R8GO"
2019-06-04 13:22:03+00:00,@JoyAnnReid @senatemajldr He's losing control &amp; he doesn't want to upset the president so he is trying to stop progress that would expose all the lies including climate change by lashing out irrationally. He has never been so drastically on the wrong side &amp; doesn't know how to react. He dug the hole...
2019-06-02 15:14:07+00:00,"To the people who don’t believe about food fraud: listen, you guys believe whatever you wanna believe, it’s like climate change people still think it’s not true when it’s happening right in front of their eyes 🤷🏻‍♀️"
2019-06-02 00:16:55+00:00,"Open letter to America:

Dear Americans, lets open our eyes and ears listen to 2020 candidates whole heartedly.
What is crucial is to hear how they solve:  
Gun laws ACA Equal pay Education Medicare Medicaid Disability Vet benefit Social Security PP Climate Change FP"
2019-06-01 00:15:39+00:00,I love this girl. I'd love more climate change action even more. https://t.co/kIYpJpXsda
2019-05-31 18:13:10+00:00,the real agenda behind climate change is revenge for the titanic
2019-05-31 13:00:49+00:00,"@sfpelosi @CA_Dem @nbcbayarea Perhaps it’s covered under #security, but I would add #ClimateChange to your list! It cuts across all issues and all sectors. #CADem19 #2020Election"
2019-05-30 20:32:03+00:00,"“Climate change is an equity issue. We have to make a different choice for the future because the future is ours and our families.”

“If you don’t step up for my grandson, I’ll step on you!”

Can I say that I love Gina McCarthy? #ActOnClimate https://t.co/61SB0Cymon"
